school link;api id
https://www.vivoscuola.it/content/view/full/29615;0221392102
https://www.vivoscuola.it/content/view/full/29617;0221392107
https://www.vivoscuola.it/content/view/full/30008;0222051019
https://www.vivoscuola.it/content/view/full/29618;0221393002
https://www.vivoscuola.it/content/view/full/29254;0220629699
https://www.vivoscuola.it/content/view/full/29936;0220071001
https://www.vivoscuola.it/content/view/full/29287;0222049698
https://www.vivoscuola.it/content/view/full/29463;0220742101
https://www.vivoscuola.it/content/view/full/29286;0222049699
https://www.vivoscuola.it/content/view/full/29462;0220372101
https://www.vivoscuola.it/content/view/full/29464;0222072101
https://www.vivoscuola.it/content/view/full/29465;0220862101
https://www.vivoscuola.it/content/view/full/29466;0221872101
https://www.vivoscuola.it/content/view/full/29469;0220743001
https://www.vivoscuola.it/content/view/full/29467;0222002101
https://www.vivoscuola.it/content/view/full/29468;0222073001
https://www.vivoscuola.it/content/view/full/30108;0221561001
https://www.vivoscuola.it/content/view/full/29279;0221619694
https://www.vivoscuola.it/content/view/full/30076;0221391001
https://www.vivoscuola.it/content/view/full/439664;2070
https://www.vivoscuola.it/content/view/full/30156;0221831001
https://www.vivoscuola.it/content/view/full/170203;2057
https://www.vivoscuola.it/content/view/full/29277;0220629698
https://www.vivoscuola.it/content/view/full/29837;0220625208
https://www.vivoscuola.it/content/view/full/29836;0220629903
https://www.vivoscuola.it/content/view/full/29838;0220625509
https://www.vivoscuola.it/content/view/full/29839;0220625209
https://www.vivoscuola.it/content/view/full/29840;0220625508
https://www.vivoscuola.it/content/view/full/29524;0220662101
https://www.vivoscuola.it/content/view/full/29525;0221832101
https://www.vivoscuola.it/content/view/full/29526;0221402102
https://www.vivoscuola.it/content/view/full/29528;0221833001
https://www.vivoscuola.it/content/view/full/29527;0221832103
https://www.vivoscuola.it/content/view/full/29529;0221403002
https://www.vivoscuola.it/content/view/full/30194;0222051036
https://www.vivoscuola.it/content/view/full/30038;0220061004
https://www.vivoscuola.it/content/view/full/30196;0222051031
https://www.vivoscuola.it/content/view/full/29908;0221457103
https://www.vivoscuola.it/content/view/full/29910;0221457101
https://www.vivoscuola.it/content/view/full/29909;0221457102
https://www.vivoscuola.it/content/view/full/29913;0220392101
https://www.vivoscuola.it/content/view/full/29912;0221452101
https://www.vivoscuola.it/content/view/full/29911;0222172101
https://www.vivoscuola.it/content/view/full/29914;0221182101
https://www.vivoscuola.it/content/view/full/29915;0221183001
https://www.vivoscuola.it/content/view/full/29916;0220363001
https://www.vivoscuola.it/content/view/full/29917;0221453001
https://www.vivoscuola.it/content/view/full/29924;0220241001
https://www.vivoscuola.it/content/view/full/30200;0222071001
https://www.vivoscuola.it/content/view/full/122610;2019
https://www.vivoscuola.it/content/view/full/29357;0221011001
https://www.vivoscuola.it/content/view/full/29356;0220311001
https://www.vivoscuola.it/content/view/full/29358;0221921001
https://www.vivoscuola.it/content/view/full/29359;0222051008
https://www.vivoscuola.it/content/view/full/29360;0222051009
https://www.vivoscuola.it/content/view/full/29361;0222051043
https://www.vivoscuola.it/content/view/full/29363;0222051016
https://www.vivoscuola.it/content/view/full/29362;0222051007
https://www.vivoscuola.it/content/view/full/30060;0221241001
https://www.vivoscuola.it/content/view/full/30164;0221881001
https://www.vivoscuola.it/content/view/full/29887;0220627104
https://www.vivoscuola.it/content/view/full/29889;0220627108
https://www.vivoscuola.it/content/view/full/29890;0220627106
https://www.vivoscuola.it/content/view/full/29892;0220627105
https://www.vivoscuola.it/content/view/full/29891;0220627103
https://www.vivoscuola.it/content/view/full/439668;2069
https://www.vivoscuola.it/content/view/full/29888;0220627107
https://www.vivoscuola.it/content/view/full/29988;0220251003
https://www.vivoscuola.it/content/view/full/29692;0222052145
https://www.vivoscuola.it/content/view/full/29693;0222052134
https://www.vivoscuola.it/content/view/full/29694;0222052219
https://www.vivoscuola.it/content/view/full/29695;0222053001
https://www.vivoscuola.it/content/view/full/30078;0220791002
https://www.vivoscuola.it/content/view/full/29478;0220222101
https://www.vivoscuola.it/content/view/full/29479;0220952101
https://www.vivoscuola.it/content/view/full/29480;0220223001
https://www.vivoscuola.it/content/view/full/29481;0220953001
https://www.vivoscuola.it/content/view/full/30150;0221791001
https://www.vivoscuola.it/content/view/full/30180;0222051015
https://www.vivoscuola.it/content/view/full/30002;0220841001
https://www.vivoscuola.it/content/view/full/29942;0220211001
https://www.vivoscuola.it/content/view/full/29930;0220031001
https://www.vivoscuola.it/content/view/full/170201;2045
https://www.vivoscuola.it/content/view/full/29273;0222059696
https://www.vivoscuola.it/content/view/full/170198;2052
https://www.vivoscuola.it/content/view/full/29264;0221539699
https://www.vivoscuola.it/content/view/full/30160;0221391006
https://www.vivoscuola.it/content/view/full/30042;0221151001
https://www.vivoscuola.it/content/view/full/30040;0220621002
https://www.vivoscuola.it/content/view/full/170196;2060
https://www.vivoscuola.it/content/view/full/29261;0221999698
https://www.vivoscuola.it/content/view/full/170197;2051
https://www.vivoscuola.it/content/view/full/29262;0221999699
https://www.vivoscuola.it/content/view/full/180181;2064
https://www.vivoscuola.it/content/view/full/29327;0220151001
https://www.vivoscuola.it/content/view/full/29328;0220231001
https://www.vivoscuola.it/content/view/full/29330;0220481001
https://www.vivoscuola.it/content/view/full/29329;0220381001
https://www.vivoscuola.it/content/view/full/29331;0220561001
https://www.vivoscuola.it/content/view/full/29332;0220971001
https://www.vivoscuola.it/content/view/full/29333;0221041001
https://www.vivoscuola.it/content/view/full/29334;0221291001
https://www.vivoscuola.it/content/view/full/29336;0222121001
https://www.vivoscuola.it/content/view/full/29335;0221901001
https://www.vivoscuola.it/content/view/full/29338;0222211001
https://www.vivoscuola.it/content/view/full/29337;0222191001
https://www.vivoscuola.it/content/view/full/30226;0222261001
https://www.vivoscuola.it/content/view/full/30044;0221161001
https://www.vivoscuola.it/content/view/full/29926;0220011001
https://www.vivoscuola.it/content/view/full/29446;0220112101
https://www.vivoscuola.it/content/view/full/29447;0220092101
https://www.vivoscuola.it/content/view/full/29448;0220092102
https://www.vivoscuola.it/content/view/full/29449;0220093001
https://www.vivoscuola.it/content/view/full/29940;0220061003
https://www.vivoscuola.it/content/view/full/29626;0221532101
https://www.vivoscuola.it/content/view/full/29627;0221242101
https://www.vivoscuola.it/content/view/full/29628;0221532104
https://www.vivoscuola.it/content/view/full/29630;0221533001
https://www.vivoscuola.it/content/view/full/29718;0221432102
https://www.vivoscuola.it/content/view/full/30172;0222011001
https://www.vivoscuola.it/content/view/full/29719;0221432101
https://www.vivoscuola.it/content/view/full/29721;0220292101
https://www.vivoscuola.it/content/view/full/29722;0220932101
https://www.vivoscuola.it/content/view/full/29720;0221792101
https://www.vivoscuola.it/content/view/full/29724;0220732101
https://www.vivoscuola.it/content/view/full/29725;0221793001
https://www.vivoscuola.it/content/view/full/29723;0220422101
https://www.vivoscuola.it/content/view/full/29726;0221433002
https://www.vivoscuola.it/content/view/full/92010;2021
https://www.vivoscuola.it/content/view/full/29727;0221433001
https://www.vivoscuola.it/content/view/full/29622;0221472101
https://www.vivoscuola.it/content/view/full/29620;0221962101
https://www.vivoscuola.it/content/view/full/29621;0222262101
https://www.vivoscuola.it/content/view/full/30220;0222051039
https://www.vivoscuola.it/content/view/full/29624;0221473001
https://www.vivoscuola.it/content/view/full/29623;0221963001
https://www.vivoscuola.it/content/view/full/170202;2056
https://www.vivoscuola.it/content/view/full/29966;0220471001
https://www.vivoscuola.it/content/view/full/30098;0220171003
https://www.vivoscuola.it/content/view/full/29275;0221539698
https://www.vivoscuola.it/content/view/full/29919;0220614705
https://www.vivoscuola.it/content/view/full/29920;0220615401
https://www.vivoscuola.it/content/view/full/29921;0220615402
https://www.vivoscuola.it/content/view/full/29922;0220614704
https://www.vivoscuola.it/content/view/full/29607;0221392101
https://www.vivoscuola.it/content/view/full/29608;0221392103
https://www.vivoscuola.it/content/view/full/29611;0221392110
https://www.vivoscuola.it/content/view/full/29612;0221393001
https://www.vivoscuola.it/content/view/full/170192;2062
https://www.vivoscuola.it/content/view/full/29609;0220852101
https://www.vivoscuola.it/content/view/full/29249;0220069699
https://www.vivoscuola.it/content/view/full/30080;0221421001
https://www.vivoscuola.it/content/view/full/29610;0221682101
https://www.vivoscuola.it/content/view/full/30116;0221351001
https://www.vivoscuola.it/content/view/full/30096;0221031002
https://www.vivoscuola.it/content/view/full/61886;0221611007
https://www.vivoscuola.it/content/view/full/29932;0220051001
https://www.vivoscuola.it/content/view/full/29853;0221615204
https://www.vivoscuola.it/content/view/full/30208;0220531002
https://www.vivoscuola.it/content/view/full/29854;0221615205
https://www.vivoscuola.it/content/view/full/29228;0221611001
https://www.vivoscuola.it/content/view/full/30168;0221961001
https://www.vivoscuola.it/content/view/full/30112;0221391004
https://www.vivoscuola.it/content/view/full/30102;0221531001
https://www.vivoscuola.it/content/view/full/30024;0221431002
https://www.vivoscuola.it/content/view/full/29895;0221617113
https://www.vivoscuola.it/content/view/full/29894;0221617112
https://www.vivoscuola.it/content/view/full/180180;2065
https://www.vivoscuola.it/content/view/full/29289;0220091001
https://www.vivoscuola.it/content/view/full/29290;0220401001
https://www.vivoscuola.it/content/view/full/29291;0222091001
https://www.vivoscuola.it/content/view/full/29292;0220611001
https://www.vivoscuola.it/content/view/full/29294;0220851001
https://www.vivoscuola.it/content/view/full/29296;0220471002
https://www.vivoscuola.it/content/view/full/29295;0220091003
https://www.vivoscuola.it/content/view/full/29982;0220661001
https://www.vivoscuola.it/content/view/full/29297;0220111002
https://www.vivoscuola.it/content/view/full/29298;0220091004
https://www.vivoscuola.it/content/view/full/29299;0221681001
https://www.vivoscuola.it/content/view/full/29300;0220611003
https://www.vivoscuola.it/content/view/full/170211;2041
https://www.vivoscuola.it/content/view/full/29418;0221619690
https://www.vivoscuola.it/content/view/full/29420;0221619695
https://www.vivoscuola.it/content/view/full/29419;0221619699
https://www.vivoscuola.it/content/view/full/29934;0220061001
https://www.vivoscuola.it/content/view/full/29644;0221612108
https://www.vivoscuola.it/content/view/full/29645;0221612112
https://www.vivoscuola.it/content/view/full/29646;0221613004
https://www.vivoscuola.it/content/view/full/29305;0220981001
https://www.vivoscuola.it/content/view/full/29304;0220351001
https://www.vivoscuola.it/content/view/full/29303;0220131001
https://www.vivoscuola.it/content/view/full/29306;0221271001
https://www.vivoscuola.it/content/view/full/29307;0221441001
https://www.vivoscuola.it/content/view/full/29309;0221611017
https://www.vivoscuola.it/content/view/full/29308;0221611014
https://www.vivoscuola.it/content/view/full/29310;0221611012
https://www.vivoscuola.it/content/view/full/30146;0221751001
https://www.vivoscuola.it/content/view/full/29585;0221162101
https://www.vivoscuola.it/content/view/full/29587;0221602101
https://www.vivoscuola.it/content/view/full/29586;0221672101
https://www.vivoscuola.it/content/view/full/29588;0221672102
https://www.vivoscuola.it/content/view/full/29589;0221163001
https://www.vivoscuola.it/content/view/full/30130;0221741002
https://www.vivoscuola.it/content/view/full/122612;2028
https://www.vivoscuola.it/content/view/full/170208;2050
https://www.vivoscuola.it/content/view/full/29859;0221049698
https://www.vivoscuola.it/content/view/full/76225;2013
https://www.vivoscuola.it/content/view/full/29484;0220412101
https://www.vivoscuola.it/content/view/full/29483;0220402101
https://www.vivoscuola.it/content/view/full/29488;0220502102
https://www.vivoscuola.it/content/view/full/29486;0220472101
https://www.vivoscuola.it/content/view/full/29485;0222092101
https://www.vivoscuola.it/content/view/full/29487;0220502101
https://www.vivoscuola.it/content/view/full/29490;0222112101
https://www.vivoscuola.it/content/view/full/29489;0220472102
https://www.vivoscuola.it/content/view/full/29350;0222051003
https://www.vivoscuola.it/content/view/full/29491;0220503001
https://www.vivoscuola.it/content/view/full/30204;0222131001
https://www.vivoscuola.it/content/view/full/29349;0220581001
https://www.vivoscuola.it/content/view/full/29354;0222051026
https://www.vivoscuola.it/content/view/full/29351;0222051027
https://www.vivoscuola.it/content/view/full/29353;0222051029
https://www.vivoscuola.it/content/view/full/29352;0222051028
https://www.vivoscuola.it/content/view/full/30066;0221301001
