index;academic year;school year;admission rate;school
3932;2024/2025;2;100.0;516
3933;2024/2025;3;98.30508474576271;516
3934;2022/2023;1;0.0;501
3935;2022/2023;2;16.666666666666664;501
3936;2022/2023;3;0.0;501
3937;2022/2023;4;64.70588235294117;501
3938;2022/2023;5;71.42857142857143;501
3939;2023/2024;1;0.0;501
3940;2023/2024;2;25.0;501
3941;2023/2024;3;0.0;501
3942;2023/2024;4;30.76923076923077;501
3943;2023/2024;5;75.0;501
3944;2024/2025;1;0.0;501
3945;2024/2025;2;50.0;501
3946;2024/2025;3;0.0;501
3947;2024/2025;4;63.63636363636363;501
3948;2024/2025;5;83.33333333333334;501
3949;2022/2023;1;0.0;499
3950;2022/2023;2;0.0;499
3951;2022/2023;3;60.0;499
3952;2023/2024;1;0.0;499
3953;2023/2024;2;0.0;499
3954;2023/2024;3;58.97435897435898;499
3955;2024/2025;1;0.0;499
3956;2024/2025;2;0.0;499
3957;2024/2025;3;68.62745098039215;499
3958;2022/2023;1;89.85507246376811;500
3959;2022/2023;2;98.4375;500
3960;2022/2023;3;87.14285714285714;500
3961;2022/2023;4;88.23529411764706;500
3962;2022/2023;5;100.0;500
3963;2023/2024;1;86.11111111111111;500
3964;2023/2024;2;86.20689655172413;500
3965;2023/2024;3;95.3125;500
3966;2023/2024;4;95.3125;500
3967;2023/2024;5;95.55555555555556;500
3968;2024/2025;1;78.75;500
3969;2024/2025;2;89.23076923076924;500
3970;2024/2025;3;95.55555555555556;500
3971;2024/2025;4;100.0;500
3972;2024/2025;5;100.0;500
3973;2022/2023;1;95.74468085106383;505
3974;2022/2023;2;100.0;505
3975;2022/2023;3;100.0;505
3976;2022/2023;4;93.93939393939394;505
3977;2022/2023;5;89.74358974358975;505
3978;2023/2024;1;97.36842105263158;505
3979;2023/2024;2;97.2972972972973;505
3980;2023/2024;3;96.42857142857143;505
3981;2023/2024;4;97.61904761904762;505
3982;2023/2024;5;90.32258064516128;505
3983;2024/2025;1;95.45454545454545;505
3984;2024/2025;2;94.11764705882352;505
3985;2024/2025;3;100.0;505
3986;2024/2025;4;100.0;505
3987;2024/2025;5;100.0;505
3988;2022/2023;1;75.0;502
3989;2022/2023;2;84.375;502
3990;2022/2023;3;88.88888888888889;502
3991;2022/2023;4;100.0;502
3992;2022/2023;5;100.0;502
3993;2023/2024;1;72.72727272727273;502
3994;2023/2024;2;80.0;502
3995;2023/2024;3;75.86206896551724;502
3996;2023/2024;4;77.41935483870968;502
3997;2023/2024;5;100.0;502
3998;2024/2025;1;77.77777777777779;502
3999;2024/2025;2;96.66666666666667;502
4000;2024/2025;3;95.83333333333334;502
4001;2024/2025;4;100.0;502
4002;2024/2025;5;90.9090909090909;502
4003;2022/2023;1;86.66666666666667;504
4004;2022/2023;2;88.57142857142857;504
4005;2022/2023;3;91.8918918918919;504
4006;2022/2023;4;95.0;504
4007;2022/2023;5;95.83333333333334;504
4008;2023/2024;1;79.41176470588235;504
4009;2023/2024;2;100.0;504
4010;2023/2024;3;89.47368421052632;504
4011;2023/2024;4;94.5945945945946;504
4012;2023/2024;5;97.43589743589743;504
4013;2024/2025;1;89.36170212765957;504
4014;2024/2025;2;100.0;504
4015;2024/2025;3;95.83333333333334;504
4016;2024/2025;4;100.0;504
4017;2024/2025;5;100.0;504
4018;2022/2023;1;100.0;365
4019;2022/2023;2;100.0;365
4020;2022/2023;3;100.0;365
4021;2022/2023;4;100.0;365
4022;2022/2023;5;100.0;365
4023;2023/2024;1;100.0;365
4024;2023/2024;2;100.0;365
4025;2023/2024;3;100.0;365
4026;2023/2024;4;100.0;365
4027;2023/2024;5;100.0;365
4028;2024/2025;1;100.0;365
4029;2024/2025;2;100.0;365
4030;2024/2025;3;100.0;365
4031;2024/2025;4;100.0;365
4032;2024/2025;5;100.0;365
4033;2022/2023;1;100.0;506
4034;2022/2023;2;100.0;506
4035;2022/2023;3;100.0;506
4036;2022/2023;4;100.0;506
4037;2022/2023;5;94.44444444444444;506
4038;2023/2024;1;93.10344827586206;506
4039;2023/2024;2;97.91666666666666;506
4040;2023/2024;3;94.73684210526315;506
4041;2023/2024;4;100.0;506
4042;2023/2024;5;100.0;506
4043;2024/2025;1;93.10344827586206;506
4044;2024/2025;2;88.88888888888889;506
4045;2024/2025;3;100.0;506
4046;2024/2025;4;96.96969696969697;506
4047;2024/2025;5;100.0;506
4048;2022/2023;1;100.0;364
4049;2022/2023;2;100.0;364
4050;2022/2023;3;100.0;364
4051;2022/2023;4;100.0;364
4052;2022/2023;5;100.0;364
4053;2023/2024;1;100.0;364
4054;2023/2024;2;100.0;364
4055;2023/2024;3;100.0;364
4056;2023/2024;4;100.0;364
4057;2023/2024;5;100.0;364
4058;2024/2025;1;100.0;364
4059;2024/2025;2;100.0;364
4060;2024/2025;3;100.0;364
4061;2024/2025;4;100.0;364
4062;2024/2025;5;100.0;364
4063;2022/2023;1;98.0392156862745;368
4064;2022/2023;2;100.0;368
4065;2022/2023;3;100.0;368
4066;2023/2024;1;100.0;368
4067;2023/2024;2;95.91836734693877;368
4068;2023/2024;3;100.0;368
4069;2024/2025;1;100.0;368
4070;2024/2025;2;100.0;368
4071;2024/2025;3;100.0;368
4072;2022/2023;1;100.0;366
4073;2022/2023;2;100.0;366
4074;2022/2023;3;100.0;366
4075;2022/2023;4;100.0;366
4076;2022/2023;5;100.0;366
4077;2023/2024;1;100.0;366
4078;2023/2024;2;100.0;366
4079;2023/2024;3;100.0;366
4080;2023/2024;4;100.0;366
4081;2023/2024;5;100.0;366
4082;2024/2025;1;100.0;366
4083;2024/2025;2;100.0;366
4084;2024/2025;3;100.0;366
4085;2024/2025;4;100.0;366
4086;2024/2025;5;100.0;366
4087;2022/2023;1;84.0;452
4088;2022/2023;2;76.66666666666667;452
4089;2022/2023;3;81.57894736842105;452
4090;2022/2023;4;100.0;452
4091;2023/2024;1;80.0;452
4092;2023/2024;2;91.66666666666666;452
4093;2023/2024;3;88.88888888888889;452
4094;2023/2024;4;94.73684210526315;452
4095;2024/2025;1;83.33333333333334;452
4096;2024/2025;2;79.16666666666666;452
4097;2024/2025;3;87.5;452
4098;2024/2025;4;76.92307692307693;452
4099;2022/2023;1;0.0;451
4100;2022/2023;2;0.0;451
4101;2022/2023;3;0.0;451
4102;2022/2023;4;0.0;451
4103;2022/2023;5;0.0;451
4104;2023/2024;1;0.0;451
4105;2023/2024;2;0.0;451
4106;2023/2024;3;0.0;451
4107;2023/2024;4;0.0;451
4108;2023/2024;5;0.0;451
4109;2024/2025;1;0.0;451
4110;2024/2025;2;0.0;451
4111;2024/2025;3;0.0;451
4112;2024/2025;4;0.0;451
4113;2024/2025;5;100.0;451
4114;2022/2023;1;62.857142857142854;454
4115;2022/2023;2;78.78787878787878;454
4116;2022/2023;3;88.88888888888889;454
4117;2022/2023;4;85.41666666666666;454
4118;2023/2024;1;57.57575757575758;454
4119;2023/2024;2;88.0;454
4120;2023/2024;3;85.96491228070175;454
4121;2023/2024;4;81.25;454
4122;2024/2025;1;74.68354430379746;454
4123;2024/2025;2;78.26086956521739;454
4124;2024/2025;3;91.11111111111111;454
4125;2024/2025;4;97.05882352941177;454
4126;2022/2023;1;0.0;453
4127;2023/2024;1;0.0;453
4128;2024/2025;1;95.0;453
4129;2022/2023;1;58.333333333333336;455
4130;2022/2023;2;0.0;455
4131;2022/2023;3;62.68656716417911;455
4132;2022/2023;4;92.85714285714286;455
4133;2023/2024;1;50.0;455
4134;2023/2024;2;0.0;455
4135;2023/2024;3;65.625;455
4136;2023/2024;4;73.68421052631578;455
4137;2024/2025;1;72.5;455
4138;2024/2025;2;0.0;455
4139;2024/2025;3;52.63157894736842;455
4140;2024/2025;4;64.28571428571429;455
4141;2022/2023;1;100.0;204
4142;2022/2023;2;100.0;204
4143;2022/2023;3;100.0;204
4144;2022/2023;4;100.0;204
4145;2022/2023;5;95.0;204
4146;2023/2024;1;100.0;204
4147;2023/2024;2;100.0;204
4148;2023/2024;3;100.0;204
4149;2023/2024;4;100.0;204
4150;2023/2024;5;100.0;204
4151;2024/2025;1;100.0;204
4152;2024/2025;2;100.0;204
4153;2024/2025;3;100.0;204
4154;2024/2025;4;100.0;204
4155;2024/2025;5;100.0;204
4156;2022/2023;1;100.0;203
4157;2022/2023;2;100.0;203
4158;2022/2023;3;100.0;203
4159;2022/2023;4;100.0;203
4160;2022/2023;5;100.0;203
4161;2023/2024;1;100.0;203
4162;2023/2024;2;100.0;203
4163;2023/2024;3;100.0;203
4164;2023/2024;4;100.0;203
4165;2023/2024;5;100.0;203
4166;2024/2025;1;100.0;203
4167;2024/2025;2;100.0;203
4168;2024/2025;3;100.0;203
4169;2024/2025;4;100.0;203
4170;2024/2025;5;100.0;203
4171;2022/2023;1;100.0;205
4172;2022/2023;2;100.0;205
4173;2022/2023;3;100.0;205
4174;2022/2023;4;100.0;205
4175;2022/2023;5;100.0;205
4176;2023/2024;1;100.0;205
4177;2023/2024;2;100.0;205
4178;2023/2024;3;100.0;205
4179;2023/2024;4;100.0;205
4180;2023/2024;5;100.0;205
4181;2024/2025;1;100.0;205
4182;2024/2025;2;100.0;205
4183;2024/2025;3;100.0;205
4184;2024/2025;4;100.0;205
4185;2024/2025;5;100.0;205
4186;2022/2023;1;100.0;367
4187;2022/2023;2;100.0;367
4188;2022/2023;3;100.0;367
4189;2023/2024;1;100.0;367
4190;2023/2024;2;100.0;367
4191;2023/2024;3;100.0;367
4192;2024/2025;1;100.0;367
4193;2024/2025;2;100.0;367
4194;2024/2025;3;100.0;367
4195;2022/2023;1;100.0;206
4196;2022/2023;2;100.0;206
4197;2022/2023;3;100.0;206
4198;2022/2023;4;100.0;206
4199;2022/2023;5;100.0;206
4200;2023/2024;1;100.0;206
4201;2023/2024;2;100.0;206
4202;2023/2024;3;100.0;206
4203;2023/2024;4;100.0;206
4204;2023/2024;5;100.0;206
4205;2024/2025;1;100.0;206
4206;2024/2025;2;100.0;206
4207;2024/2025;3;100.0;206
4208;2024/2025;4;100.0;206
4209;2024/2025;5;100.0;206
4210;2022/2023;1;100.0;207
4211;2022/2023;2;100.0;207
4212;2022/2023;3;100.0;207
4213;2022/2023;4;100.0;207
4214;2022/2023;5;100.0;207
4215;2023/2024;1;100.0;207
4216;2023/2024;2;100.0;207
4217;2023/2024;3;100.0;207
4218;2023/2024;4;100.0;207
4219;2023/2024;5;100.0;207
4220;2024/2025;1;100.0;207
4221;2024/2025;2;100.0;207
4222;2024/2025;3;100.0;207
4223;2024/2025;4;100.0;207
4224;2024/2025;5;100.0;207
4225;2022/2023;1;97.8021978021978;208
4226;2022/2023;2;100.0;208
4227;2022/2023;3;100.0;208
4228;2023/2024;1;100.0;208
4229;2023/2024;2;100.0;208
4230;2023/2024;3;100.0;208
4231;2024/2025;1;97.14285714285714;208
4232;2024/2025;2;100.0;208
4233;2024/2025;3;100.0;208
4234;2022/2023;1;0.0;539
4235;2022/2023;2;0.0;539
4236;2022/2023;3;0.0;539
4237;2022/2023;4;34.78260869565217;539
4238;2022/2023;5;75.0;539
4239;2023/2024;1;0.0;539
4240;2023/2024;2;0.0;539
4241;2023/2024;3;0.0;539
4242;2023/2024;4;26.31578947368421;539
4243;2023/2024;5;52.63157894736842;539
4244;2024/2025;1;0.0;539
4245;2024/2025;2;0.0;539
4246;2024/2025;3;0.0;539
4247;2024/2025;4;28.000000000000004;539
4248;2024/2025;5;68.75;539
4249;2022/2023;1;91.73333333333333;538
4250;2022/2023;2;93.35260115606935;538
4251;2022/2023;3;90.1685393258427;538
4252;2022/2023;4;92.28395061728395;538
4253;2022/2023;5;94.67680608365019;538
4254;2023/2024;1;84.10958904109589;538
4255;2023/2024;2;91.87675070028011;538
4256;2023/2024;3;89.58904109589041;538
4257;2023/2024;4;90.14925373134328;538
4258;2023/2024;5;96.35761589403974;538
4259;2024/2025;1;89.13649025069638;538
4260;2024/2025;2;93.35347432024169;538
4261;2024/2025;3;92.14659685863874;538
4262;2024/2025;4;92.96187683284457;538
4263;2024/2025;5;95.17684887459808;538
4264;2022/2023;1;100.0;380
4265;2022/2023;2;100.0;380
4266;2022/2023;3;100.0;380
4267;2022/2023;4;100.0;380
4268;2022/2023;5;94.44444444444444;380
4269;2023/2024;1;100.0;380
4270;2023/2024;2;100.0;380
4271;2023/2024;3;100.0;380
4272;2023/2024;4;100.0;380
4273;2023/2024;5;100.0;380
4274;2024/2025;1;100.0;380
4275;2024/2025;2;100.0;380
4276;2024/2025;3;100.0;380
4277;2024/2025;4;100.0;380
4278;2024/2025;5;100.0;380
4279;2022/2023;1;99.21259842519686;383
4280;2022/2023;2;100.0;383
4281;2022/2023;3;100.0;383
4282;2023/2024;1;100.0;383
4283;2023/2024;2;100.0;383
4284;2023/2024;3;99.08256880733946;383
4285;2024/2025;1;100.0;383
4286;2024/2025;2;100.0;383
4287;2024/2025;3;97.65625;383
4288;2022/2023;1;100.0;381
4289;2022/2023;2;100.0;381
4290;2022/2023;3;100.0;381
4291;2022/2023;4;100.0;381
4292;2022/2023;5;100.0;381
4293;2023/2024;1;100.0;381
4294;2023/2024;2;100.0;381
4295;2023/2024;3;100.0;381
4296;2023/2024;4;100.0;381
4297;2023/2024;5;100.0;381
4298;2024/2025;1;100.0;381
4299;2024/2025;2;100.0;381
4300;2024/2025;3;100.0;381
4301;2024/2025;4;100.0;381
4302;2024/2025;5;100.0;381
4303;2022/2023;1;100.0;379
4304;2022/2023;2;100.0;379
4305;2022/2023;3;100.0;379
4306;2022/2023;4;100.0;379
4307;2022/2023;5;100.0;379
4308;2023/2024;1;100.0;379
4309;2023/2024;2;100.0;379
4310;2023/2024;3;100.0;379
4311;2023/2024;4;100.0;379
4312;2023/2024;5;100.0;379
4313;2024/2025;1;98.21428571428571;379
4314;2024/2025;2;100.0;379
4315;2024/2025;3;100.0;379
4316;2024/2025;4;100.0;379
4317;2024/2025;5;100.0;379
4318;2022/2023;1;0.0;16
4319;2022/2023;2;0.0;16
4320;2022/2023;3;0.0;16
4321;2022/2023;4;0.0;16
4322;2022/2023;5;0.0;16
4323;2023/2024;1;0.0;16
4324;2023/2024;2;0.0;16
4325;2023/2024;3;0.0;16
4326;2023/2024;4;0.0;16
4327;2023/2024;5;0.0;16
4328;2024/2025;1;0.0;16
4329;2024/2025;2;0.0;16
4330;2024/2025;3;0.0;16
4331;2024/2025;4;0.0;16
4332;2024/2025;5;100.0;16
4333;2022/2023;1;94.11764705882352;17
4334;2022/2023;2;100.0;17
4335;2022/2023;3;100.0;17
4336;2022/2023;4;100.0;17
4337;2023/2024;1;88.57142857142857;17
4338;2023/2024;2;84.21052631578947;17
4339;2023/2024;3;100.0;17
4340;2023/2024;4;100.0;17
4341;2024/2025;1;79.3103448275862;17
4342;2024/2025;2;85.29411764705883;17
4343;2024/2025;3;68.75;17
4344;2024/2025;4;94.11764705882352;17
4345;2022/2023;1;100.0;187
4346;2022/2023;2;100.0;187
4347;2022/2023;3;100.0;187
4348;2022/2023;4;100.0;187
4349;2022/2023;5;100.0;187
4350;2023/2024;1;100.0;187
4351;2023/2024;2;100.0;187
4352;2023/2024;3;100.0;187
4353;2023/2024;4;100.0;187
4354;2023/2024;5;100.0;187
4355;2024/2025;1;100.0;187
4356;2024/2025;2;100.0;187
4357;2024/2025;3;100.0;187
4358;2024/2025;4;100.0;187
4359;2024/2025;5;100.0;187
4360;2022/2023;1;100.0;188
4361;2022/2023;2;100.0;188
4362;2022/2023;3;100.0;188
4363;2022/2023;4;100.0;188
4364;2022/2023;5;100.0;188
4365;2023/2024;1;100.0;188
4366;2023/2024;2;100.0;188
4367;2023/2024;3;100.0;188
4368;2023/2024;4;100.0;188
4369;2023/2024;5;100.0;188
4370;2024/2025;1;100.0;188
4371;2024/2025;2;100.0;188
4372;2024/2025;3;100.0;188
4373;2024/2025;4;100.0;188
4374;2024/2025;5;100.0;188
4375;2022/2023;1;100.0;190
4376;2022/2023;2;100.0;190
4377;2022/2023;3;100.0;190
4378;2022/2023;4;100.0;190
4379;2022/2023;5;100.0;190
4380;2023/2024;1;100.0;190
4381;2023/2024;2;100.0;190
4382;2023/2024;3;100.0;190
4383;2023/2024;4;100.0;190
4384;2023/2024;5;100.0;190
4385;2024/2025;1;100.0;190
4386;2024/2025;2;100.0;190
4387;2024/2025;3;100.0;190
4388;2024/2025;4;100.0;190
4389;2024/2025;5;100.0;190
4390;2022/2023;1;100.0;189
4391;2022/2023;2;100.0;189
4392;2022/2023;3;100.0;189
4393;2022/2023;4;100.0;189
4394;2022/2023;5;100.0;189
4395;2023/2024;1;100.0;189
4396;2023/2024;2;100.0;189
4397;2023/2024;3;100.0;189
4398;2023/2024;4;100.0;189
4399;2023/2024;5;100.0;189
4400;2024/2025;1;100.0;189
4401;2024/2025;2;100.0;189
4402;2024/2025;3;100.0;189
4403;2024/2025;4;100.0;189
4404;2024/2025;5;100.0;189
4405;2022/2023;1;100.0;352
4406;2022/2023;2;100.0;352
4407;2022/2023;3;100.0;352
4408;2022/2023;4;100.0;352
4409;2022/2023;5;100.0;352
4410;2023/2024;1;100.0;352
4411;2023/2024;2;100.0;352
4412;2023/2024;3;100.0;352
4413;2023/2024;4;100.0;352
4414;2023/2024;5;100.0;352
4415;2024/2025;1;100.0;352
4416;2024/2025;2;100.0;352
4417;2024/2025;3;100.0;352
4418;2024/2025;4;100.0;352
4419;2024/2025;5;100.0;352
4420;2022/2023;1;100.0;191
4421;2022/2023;2;100.0;191
4422;2022/2023;3;100.0;191
4423;2023/2024;1;99.375;191
4424;2023/2024;2;98.26589595375722;191
4425;2023/2024;3;99.375;191
4426;2024/2025;1;99.35064935064936;191
4427;2024/2025;2;98.80239520958084;191
4428;2024/2025;3;99.39393939393939;191
4429;2022/2023;1;63.1578947368421;18
4430;2022/2023;2;84.61538461538461;18
4431;2022/2023;3;81.81818181818183;18
4432;2022/2023;4;92.3076923076923;18
4433;2023/2024;1;68.42105263157895;18
4434;2023/2024;2;84.61538461538461;18
4435;2023/2024;3;86.95652173913044;18
4436;2023/2024;4;90.0;18
4437;2024/2025;1;83.72093023255815;18
4438;2024/2025;2;85.71428571428571;18
4439;2024/2025;3;100.0;18
4440;2024/2025;4;100.0;18
4441;2022/2023;1;100.0;354
4442;2022/2023;2;100.0;354
4443;2022/2023;3;100.0;354
4444;2022/2023;4;100.0;354
4445;2022/2023;5;100.0;354
4446;2023/2024;1;92.5925925925926;354
4447;2023/2024;2;100.0;354
4448;2023/2024;3;100.0;354
4449;2023/2024;4;100.0;354
4450;2023/2024;5;100.0;354
4451;2024/2025;1;96.66666666666667;354
4452;2024/2025;2;100.0;354
4453;2024/2025;3;100.0;354
4454;2024/2025;4;100.0;354
4455;2024/2025;5;100.0;354
4456;2022/2023;1;100.0;353
4457;2022/2023;2;100.0;353
4458;2022/2023;3;100.0;353
4459;2022/2023;4;100.0;353
4460;2022/2023;5;100.0;353
4461;2023/2024;1;100.0;353
4462;2023/2024;2;100.0;353
4463;2023/2024;3;100.0;353
4464;2023/2024;4;98.27586206896551;353
4465;2023/2024;5;100.0;353
4466;2024/2025;1;95.74468085106383;353
4467;2024/2025;2;100.0;353
4468;2024/2025;3;100.0;353
4469;2024/2025;4;100.0;353
4470;2024/2025;5;100.0;353
4471;2022/2023;1;99.26470588235294;355
4472;2022/2023;2;99.05660377358491;355
4473;2022/2023;3;98.07692307692307;355
4474;2023/2024;1;100.0;355
4475;2023/2024;2;99.26470588235294;355
4476;2023/2024;3;100.0;355
4477;2024/2025;1;99.08256880733946;355
4478;2024/2025;2;100.0;355
4479;2024/2025;3;100.0;355
4480;2022/2023;1;93.86792452830188;574
4481;2022/2023;2;93.26424870466322;574
4482;2022/2023;3;90.78014184397163;574
4483;2022/2023;4;94.30379746835443;574
4484;2022/2023;5;98.05194805194806;574
4485;2023/2024;1;86.28571428571429;574
4486;2023/2024;2;92.34972677595628;574
4487;2023/2024;3;91.48936170212765;574
4488;2023/2024;4;95.34883720930233;574
4489;2023/2024;5;96.62162162162163;574
4490;2024/2025;1;88.88888888888889;574
4491;2024/2025;2;92.20779220779221;574
4492;2024/2025;3;93.0635838150289;574
4493;2024/2025;4;98.20359281437125;574
4494;2024/2025;5;100.0;574
4495;2022/2023;1;97.72727272727273;573
4496;2022/2023;2;96.69421487603306;573
4497;2022/2023;3;96.8503937007874;573
4498;2022/2023;4;97.97979797979798;573
4499;2022/2023;5;100.0;573
4500;2023/2024;1;89.79591836734694;573
4501;2023/2024;2;100.0;573
4502;2023/2024;3;98.30508474576271;573
4503;2023/2024;4;99.16666666666667;573
4504;2023/2024;5;100.0;573
4505;2024/2025;1;95.96774193548387;573
4506;2024/2025;2;96.06299212598425;573
4507;2024/2025;3;96.26168224299066;573
4508;2024/2025;4;100.0;573
4509;2024/2025;5;99.14529914529915;573
4510;2022/2023;1;100.0;357
4511;2022/2023;2;100.0;357
4512;2022/2023;3;100.0;357
4513;2022/2023;4;100.0;357
4514;2022/2023;5;100.0;357
4515;2023/2024;1;100.0;357
4516;2023/2024;2;100.0;357
4517;2023/2024;3;100.0;357
4518;2023/2024;4;100.0;357
4519;2023/2024;5;100.0;357
4520;2024/2025;1;100.0;357
4521;2024/2025;2;100.0;357
4522;2024/2025;3;100.0;357
4523;2024/2025;4;100.0;357
4524;2024/2025;5;100.0;357
4525;2022/2023;1;100.0;358
4526;2022/2023;2;100.0;358
4527;2022/2023;3;100.0;358
4528;2022/2023;4;100.0;358
4529;2022/2023;5;100.0;358
4530;2023/2024;1;100.0;358
4531;2023/2024;2;100.0;358
4532;2023/2024;3;100.0;358
4533;2023/2024;4;100.0;358
4534;2023/2024;5;100.0;358
4535;2024/2025;1;100.0;358
4536;2024/2025;2;100.0;358
4537;2024/2025;3;100.0;358
4538;2024/2025;4;100.0;358
4539;2024/2025;5;100.0;358
4540;2022/2023;1;100.0;356
4541;2022/2023;2;100.0;356
4542;2022/2023;3;100.0;356
4543;2022/2023;4;100.0;356
4544;2022/2023;5;100.0;356
4545;2023/2024;1;100.0;356
4546;2023/2024;2;100.0;356
4547;2023/2024;3;100.0;356
4548;2023/2024;4;100.0;356
4549;2023/2024;5;100.0;356
4550;2024/2025;1;100.0;356
4551;2024/2025;2;100.0;356
4552;2024/2025;3;100.0;356
4553;2024/2025;4;100.0;356
4554;2024/2025;5;100.0;356
4555;2022/2023;1;100.0;359
4556;2022/2023;2;100.0;359
4557;2022/2023;3;100.0;359
4558;2022/2023;4;100.0;359
4559;2022/2023;5;100.0;359
4560;2023/2024;1;100.0;359
4561;2023/2024;2;100.0;359
4562;2023/2024;3;100.0;359
4563;2023/2024;4;100.0;359
4564;2023/2024;5;100.0;359
4565;2024/2025;1;100.0;359
4566;2024/2025;2;100.0;359
4567;2024/2025;3;100.0;359
4568;2024/2025;4;100.0;359
4569;2024/2025;5;100.0;359
4570;2022/2023;1;100.0;361
4571;2022/2023;2;100.0;361
4572;2022/2023;3;100.0;361
4573;2022/2023;4;100.0;361
4574;2022/2023;5;92.85714285714286;361
4575;2023/2024;1;100.0;361
4576;2023/2024;2;100.0;361
4577;2023/2024;3;100.0;361
4578;2023/2024;4;100.0;361
4579;2023/2024;5;100.0;361
4580;2024/2025;1;100.0;361
4581;2024/2025;2;100.0;361
4582;2024/2025;3;100.0;361
4583;2024/2025;4;100.0;361
4584;2024/2025;5;100.0;361
4585;2022/2023;1;100.0;360
4586;2022/2023;2;100.0;360
4587;2022/2023;3;100.0;360
4588;2022/2023;4;100.0;360
4589;2022/2023;5;100.0;360
4590;2023/2024;1;95.83333333333334;360
4591;2023/2024;2;100.0;360
4592;2023/2024;3;100.0;360
4593;2023/2024;4;100.0;360
4594;2023/2024;5;100.0;360
4595;2024/2025;1;100.0;360
4596;2024/2025;2;100.0;360
4597;2024/2025;3;100.0;360
4598;2024/2025;4;100.0;360
4599;2024/2025;5;100.0;360
4600;2022/2023;1;100.0;362
4601;2022/2023;2;98.4126984126984;362
4602;2022/2023;3;100.0;362
4603;2023/2024;1;100.0;362
4604;2023/2024;2;100.0;362
4605;2023/2024;3;100.0;362
4606;2024/2025;1;100.0;362
4607;2024/2025;2;98.52941176470588;362
4608;2024/2025;3;96.61016949152543;362
4609;2022/2023;1;93.75;328
4610;2022/2023;2;100.0;328
4611;2022/2023;3;100.0;328
4612;2022/2023;4;100.0;328
4613;2022/2023;5;100.0;328
4614;2023/2024;1;100.0;328
4615;2023/2024;2;100.0;328
4616;2023/2024;3;100.0;328
4617;2023/2024;4;100.0;328
4618;2023/2024;5;100.0;328
4619;2024/2025;1;100.0;328
4620;2024/2025;2;100.0;328
4621;2024/2025;3;100.0;328
4622;2024/2025;4;100.0;328
4623;2024/2025;5;100.0;328
4624;2022/2023;1;100.0;363
4625;2022/2023;2;100.0;363
4626;2022/2023;3;100.0;363
4627;2023/2024;1;100.0;363
4628;2023/2024;2;100.0;363
4629;2023/2024;3;100.0;363
4630;2024/2025;1;100.0;363
4631;2024/2025;2;100.0;363
4632;2024/2025;3;100.0;363
4633;2022/2023;1;100.0;329
4634;2022/2023;2;100.0;329
4635;2022/2023;3;100.0;329
4636;2022/2023;4;100.0;329
4637;2022/2023;5;100.0;329
4638;2023/2024;1;100.0;329
4639;2023/2024;2;100.0;329
4640;2023/2024;3;100.0;329
4641;2023/2024;4;100.0;329
4642;2023/2024;5;100.0;329
4643;2024/2025;1;100.0;329
4644;2024/2025;2;100.0;329
4645;2024/2025;3;100.0;329
4646;2024/2025;4;100.0;329
4647;2024/2025;5;100.0;329
4648;2022/2023;1;98.50746268656717;326
4649;2022/2023;2;100.0;326
4650;2022/2023;3;100.0;326
4651;2022/2023;4;100.0;326
4652;2022/2023;5;100.0;326
4653;2023/2024;1;100.0;326
4654;2023/2024;2;100.0;326
4655;2023/2024;3;100.0;326
4656;2023/2024;4;100.0;326
4657;2023/2024;5;100.0;326
4658;2024/2025;1;100.0;326
4659;2024/2025;2;98.68421052631578;326
4660;2024/2025;3;100.0;326
4661;2024/2025;4;100.0;326
4662;2024/2025;5;100.0;326
4663;2022/2023;1;100.0;330
4664;2022/2023;2;100.0;330
4665;2022/2023;3;96.34146341463415;330
4666;2023/2024;1;99.2248062015504;330
4667;2023/2024;2;100.0;330
4668;2023/2024;3;98.77300613496932;330
4669;2024/2025;1;99.28057553956835;330
4670;2024/2025;2;99.1869918699187;330
4671;2024/2025;3;99.1304347826087;330
