vivoscuola school link;academic year;school year;admission rate
https://www.vivoscuola.it/content/view/full/29621;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29621;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29621;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29621;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29621;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29621;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29621;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29621;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29621;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29621;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29620;2022/2023;1;97.5609756097561
https://www.vivoscuola.it/content/view/full/29620;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29620;2022/2023;3;97.36842105263158
https://www.vivoscuola.it/content/view/full/29620;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29620;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29620;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29620;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29620;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29620;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29620;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29620;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29620;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29620;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29620;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29620;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/170202;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170202;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170202;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170202;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170202;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170202;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170202;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170202;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170202;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170202;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170202;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170202;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170202;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170202;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170202;2024/2025;5;94.44444444444444
https://www.vivoscuola.it/content/view/full/29623;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29623;2022/2023;2;95.23809523809523
https://www.vivoscuola.it/content/view/full/29623;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29623;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29623;2023/2024;2;94.11764705882352
https://www.vivoscuola.it/content/view/full/29623;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29623;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29623;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29623;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29624;2022/2023;1;98.11320754716981
https://www.vivoscuola.it/content/view/full/29624;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29624;2022/2023;3;98.07692307692307
https://www.vivoscuola.it/content/view/full/29624;2023/2024;1;98.11320754716981
https://www.vivoscuola.it/content/view/full/29624;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29624;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29624;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29624;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29624;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29275;2022/2023;1;85.71428571428571
https://www.vivoscuola.it/content/view/full/29275;2022/2023;2;78.18181818181819
https://www.vivoscuola.it/content/view/full/29275;2022/2023;3;95.23809523809523
https://www.vivoscuola.it/content/view/full/29275;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29275;2023/2024;1;75.60975609756098
https://www.vivoscuola.it/content/view/full/29275;2023/2024;2;86.36363636363636
https://www.vivoscuola.it/content/view/full/29275;2023/2024;3;80.76923076923077
https://www.vivoscuola.it/content/view/full/29275;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29275;2024/2025;1;83.78378378378379
https://www.vivoscuola.it/content/view/full/29275;2024/2025;2;78.94736842105263
https://www.vivoscuola.it/content/view/full/29275;2024/2025;3;73.17073170731707
https://www.vivoscuola.it/content/view/full/29275;2024/2025;4;93.33333333333333
https://www.vivoscuola.it/content/view/full/29919;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29919;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29919;2022/2023;3;90.9090909090909
https://www.vivoscuola.it/content/view/full/29919;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29919;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29919;2023/2024;1;95.45454545454545
https://www.vivoscuola.it/content/view/full/29919;2023/2024;2;90.9090909090909
https://www.vivoscuola.it/content/view/full/29919;2023/2024;3;78.26086956521739
https://www.vivoscuola.it/content/view/full/29919;2023/2024;4;95.0
https://www.vivoscuola.it/content/view/full/29919;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29919;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29919;2024/2025;2;82.6086956521739
https://www.vivoscuola.it/content/view/full/29919;2024/2025;3;91.66666666666666
https://www.vivoscuola.it/content/view/full/29919;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29919;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29920;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29920;2022/2023;2;80.0
https://www.vivoscuola.it/content/view/full/29920;2022/2023;3;95.83333333333334
https://www.vivoscuola.it/content/view/full/29920;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29920;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29920;2023/2024;1;95.45454545454545
https://www.vivoscuola.it/content/view/full/29920;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29920;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29920;2023/2024;4;95.83333333333334
https://www.vivoscuola.it/content/view/full/29920;2023/2024;5;97.43589743589743
https://www.vivoscuola.it/content/view/full/29920;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29920;2024/2025;2;94.73684210526315
https://www.vivoscuola.it/content/view/full/29920;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29920;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29920;2024/2025;5;97.5
https://www.vivoscuola.it/content/view/full/29922;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29922;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29922;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29922;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29922;2023/2024;1;95.83333333333334
https://www.vivoscuola.it/content/view/full/29922;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29922;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29922;2023/2024;4;94.73684210526315
https://www.vivoscuola.it/content/view/full/29922;2024/2025;1;95.83333333333334
https://www.vivoscuola.it/content/view/full/29922;2024/2025;2;95.23809523809523
https://www.vivoscuola.it/content/view/full/29922;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29922;2024/2025;4;95.23809523809523
https://www.vivoscuola.it/content/view/full/29921;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29921;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29921;2022/2023;3;91.30434782608695
https://www.vivoscuola.it/content/view/full/29921;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29921;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29921;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29921;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29921;2023/2024;3;91.66666666666666
https://www.vivoscuola.it/content/view/full/29921;2023/2024;4;95.23809523809523
https://www.vivoscuola.it/content/view/full/29921;2023/2024;5;95.23809523809523
https://www.vivoscuola.it/content/view/full/29921;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29921;2024/2025;2;86.36363636363636
https://www.vivoscuola.it/content/view/full/29921;2024/2025;3;87.5
https://www.vivoscuola.it/content/view/full/29921;2024/2025;4;95.83333333333334
https://www.vivoscuola.it/content/view/full/29921;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29607;2022/2023;1;98.07692307692307
https://www.vivoscuola.it/content/view/full/29607;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29607;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29607;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29607;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29607;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29607;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29607;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29607;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29607;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29607;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29607;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29607;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29607;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29607;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/170192;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170192;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170192;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170192;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170192;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170192;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170192;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170192;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170192;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170192;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170192;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170192;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170192;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170192;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170192;2024/2025;5;58.333333333333336
https://www.vivoscuola.it/content/view/full/29611;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29611;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29611;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29611;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29611;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29611;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29611;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29611;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29611;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29611;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29611;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29611;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29611;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29611;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29611;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29608;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29608;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29608;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29608;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29608;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29608;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29608;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29608;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29608;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29608;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29608;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29608;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29608;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29608;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29608;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29612;2022/2023;1;96.55172413793103
https://www.vivoscuola.it/content/view/full/29612;2022/2023;2;97.5609756097561
https://www.vivoscuola.it/content/view/full/29612;2022/2023;3;99.21875
https://www.vivoscuola.it/content/view/full/29612;2023/2024;1;95.09803921568627
https://www.vivoscuola.it/content/view/full/29612;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29612;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29612;2024/2025;1;99.01960784313727
https://www.vivoscuola.it/content/view/full/29612;2024/2025;2;98.01980198019803
https://www.vivoscuola.it/content/view/full/29612;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29609;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29609;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29609;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29609;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29609;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29609;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29609;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29609;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29609;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29609;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29609;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29609;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29609;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29609;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29609;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29249;2022/2023;1;70.83333333333334
https://www.vivoscuola.it/content/view/full/29249;2022/2023;2;80.85106382978722
https://www.vivoscuola.it/content/view/full/29249;2022/2023;3;78.26086956521739
https://www.vivoscuola.it/content/view/full/29249;2022/2023;4;88.88888888888889
https://www.vivoscuola.it/content/view/full/29249;2023/2024;1;80.64516129032258
https://www.vivoscuola.it/content/view/full/29249;2023/2024;2;77.27272727272727
https://www.vivoscuola.it/content/view/full/29249;2023/2024;3;71.42857142857143
https://www.vivoscuola.it/content/view/full/29249;2023/2024;4;95.0
https://www.vivoscuola.it/content/view/full/29249;2024/2025;1;71.15384615384616
https://www.vivoscuola.it/content/view/full/29249;2024/2025;2;87.3015873015873
https://www.vivoscuola.it/content/view/full/29249;2024/2025;3;72.5
https://www.vivoscuola.it/content/view/full/29249;2024/2025;4;83.33333333333334
https://www.vivoscuola.it/content/view/full/29610;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29610;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29610;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29610;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29610;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29610;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29610;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29610;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29610;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29610;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29610;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29610;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29610;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29610;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29610;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29853;2022/2023;1;78.2258064516129
